Unnamed: 0,company,name,color,type,ratings,people_review,offer_price,real_price,offer,battery_hours,fast_charging,ENC,ANC,calculated_discount,amount_saved,value_score,feature__score,feature_count
755,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Black, In the Ear,3.9,72798,699,1999,65% off,,False,False,False,65.03251625812906,1300,253.62681340670335,,0
756,YAMAHA,EP-E50ABLACK\\G Bluetooth without Mic Headset,Black, In the Ear,3.7,12,9399,12400,24% off,,False,False,False,24.201612903225804,3001,89.54596774193548,,0
757,ultiads,36 Hours Playtime with superior sound Neckband ...,Silver, In the Ear,3.4,237,1304,4999,73% off,36,False,False,False,73.91478295659132,3695,251.3102620524105,,0
758,JBL,"Tune 175BT Flex Neckband with 14-Hour Playtime, Qui...",Red, In the Ear,3.6,6182,1899,2999,36% off,,False,False,False,36.67889296432144,1100,132.0440146715572,,0
759,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,4.0,3399,546,1999,72% off,24,False,False,False,72.68634317158579,1453,290.74537268634316,,0
760,Wings,Phantom 205 Neck band with touch controls Bluetoo...,Grey, In the Ear,4.0,447,899,2999,70% off,,False,False,False,70.02334111370457,2100,280.0933644548183,,0
761,ZEBRONICS,Zeb Yoga 90 Plus Bluetooth Headset,Blue  Black, In the Ear,3.8,11,1399,2299,39% off,,False,False,False,39.147455415398,900,148.7603305785124,,0
762,REEPUD,SH12 Bluetooth Headset,Red, In the Ear,3.7,8896,599,2999,80% off,,False,False,False,80.02667555851951,2400,296.0986995665222,,0
763,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,3.9,200,546,1999,72% off,24,False,False,False,72.68634317158579,1453,283.4767383691846,,0
764,SOniLEX,SL-BT-193 (GREEN) Bluetooth Headset,Green, In the Ear,3.6,183,679,2499,72% off,,False,False,False,72.82913165266106,1820,262.1848739495798,,0
765,FRISTDOWN,i12 TWS Wireless inpods Earbuds With Touch Se...,Multicolor, True Wireless,3.5,2443,459,1999,77% off,,False,False,False,77.03851925962981,1540,269.63481740870435,,0
766,Casa,Tech Double (Dual L/R)BT Sports With Charging Box ...,White, True Wireless,4.2,308,395,866,54% off,,False,False,False,54.387990762124716,471,228.4295612009238,,0
767,Mivi,"DuoPods K5 TWS Earbuds Metallic Finish, HD calling...",Cobalt Blue, True Wireless,4.1,13,1399,3999,65% off,,False,False,False,65.01625406351587,2600,266.56664166041503,,0
768,snowbudy,Top selling Earbuds Upto 32 Hrs Playtime With ...,Black BOX BATTERY BACKUP 48 HR, True Wireless,4.2,4028,599,2670,77% off,32,False,False,False,77.56554307116104,2071,325.7752808988764,,0
769,realme,Buds Air 3S with Dual Device Pairing and 30hrs T...,Bass White, In the Ear,3.7,44,2499,4999,50% off,,False,False,False,50.01000200040008,2500,185.0370074014803,,0
770,THE,MOBILE POINT Stereo Single Ear Mini wireless Hi-Fi ...,Black, In the Ear,4.1,327645,327,1199,72% off,,False,False,False,72.72727272727273,872,298.1818181818182,,0
771,boAt,"Airdopes 161 with ASAP Charge, 10mm Drivers and 17...",Pebble Black, True Wireless,4.0,970,1099,2490,55% off,,False,False,False,55.863453815261046,1391,223.45381526104418,,0
772,Auratic,M 10 TWS 5.0 Bluetooth Earphones 3500mAh Chargi...,Black, In the Ear,3.9,188519,498,999,50% off,,False,False,False,50.150150150150154,501,195.5855855855856,,0
773,ROKAVO,Purple neckband wireless headphone headset earph...,Purple  Multicolor  Green, In the Ear,3.8,19277,529,1599,66% off,,False,False,False,66.91682301438398,1070,254.2839274546591,,0
774,boAt,"Rockerz 378 with Spatial Bionic Sound by THX, ASAP...",Vibrant Red, In the Ear,3.9,451,1499,3490,57% off,,False,False,False,57.0487106017192,1991,222.48997134670486,,0
775,TECHFIRE,Fire 500v2 Neckband hi-bass Wireless headphone...,Red, In the Ear,3.9,188519,449,3850,88% off,,False,False,False,88.33766233766234,3401,344.5168831168831,,0
776,Boltune,BT-335 Neckband hi-bass Wireless Bluetooth head...,Navy Blue, In the Ear,3.3,4,479,3850,87% off,,False,False,False,87.55844155844156,3371,288.9428571428571,,0
777,Ubon,Sound Range CL-4050 Bluetooth Headset,Blue, In the Ear,3.8,7725,827,2499,66% off,,False,False,False,66.90676270508203,1672,254.2456982793117,,0
778,ROKAVO,Hot Selling Original high quality super bass wir...,Black, In the Ear,3.7,8896,749,1999,62% off,,False,False,False,62.531265632816414,1250,231.36568284142075,,0
779,TECHFIRE,Fire 500v2 Neckband hi-bass Wireless Bluetooth...,Grey, In the Ear,3.8,39,445,3850,88% off,,False,False,False,88.44155844155844,3405,336.07792207792204,,0
780,Kabeer,enterprises BT-255 Upto 30 Hours Battery Life Fl...,Red, In the Ear,4.1,710,699,2999,76% off,30,False,False,False,76.69223074358119,2300,314.4381460486829,,0
781,TROST,Sports 40H Playtime Neckband for Gym Office Car I...,Black, In the Ear,4.1,350,539,1999,73% off,40,False,False,False,73.03651825912956,1460,299.4497248624312,,0
782,truke,"Buds S2 with 48H Playtime, Quad Mic ENC, Instant ...",Blue, True Wireless,3.8,2551,1099,3999,72% off,48,False,True,False,72.51812953238309,2900,275.5688922230557,,1
783,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,White, True Wireless,4.2,1135,546,1999,72% off,24,False,False,False,72.68634317158579,1453,305.28264132066033,,0
784,Tunifi,Earbud F9 Earbuds/TWs/buds 5.1 Earbuds with 300H...,Black, True Wireless,3.5,557,499,7999,93% off,300,False,False,False,93.76172021502688,7500,328.1660207525941,,0
785,Mivi,"DuoPods K1 compact earbuds,AI-ENC,TWS with 42H Pla...",Brisk Blue, In the Ear,3.9,188519,999,4999,80% off,42,False,True,False,80.01600320064013,4000,312.0624124824965,,1
786,Wings,Vader 350 Bluetooth Gaming Headset,White, True Wireless,3.2,13,1599,2999,46% off,,False,False,False,46.68222740913638,1400,149.38312770923642,,0
787,TECHFIRE,Fire-T10 -48 Hours Playing Time Fast Charging ...,OCEAN  Blue, In the Ear,3.8,24353,399,3850,89% off,48,True,False,False,89.63636363636364,3451,340.6181818181818,,1
788,DEFY,GravityU with 35 Hours Playback and Beast Mode Blu...,Lunar White, In the Ear,4.7,81,899,1999,55% off,35,False,False,False,55.02751375687844,1100,258.6293146573287,,0
789,Sulfur,45 Hours Playtime & Call vibration Alert Elite-2...,Red, True Wireless,4.0,1670,498,2499,80% off,45,False,False,False,80.0720288115246,2001,320.2881152460984,,0
790,Gali,Bazar IEGA33 Bluetooth Headset,White, In the Ear,4.0,52,395,1999,80% off,,False,False,False,80.24012006003002,1604,320.9604802401201,,0
791,ZEBRONICS,"ZEB -YOGA N2 RGB with 30H Playtime, ENC Mic, ...",Yellow, In the Ear,3.6,6182,899,2999,70% off,30,False,True,False,70.02334111370457,2100,252.08402800933646,,1
792,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,4.0,5346,546,1999,72% off,24,False,False,False,72.68634317158579,1453,290.74537268634316,,0
793,Auxigen,Buzz Sports Wireless Neckband BT 5.0 with Deep ...,Black, In the Ear,4.2,17196,499,999,50% off,,False,False,False,50.050050050050054,500,210.21021021021022,,0
794,Ubon,"Prithvi Series CL-350, Upto 15 Hours Playtime In-E...",Red, In the Ear,3.7,8896,649,1999,67% off,15,False,False,False,67.53376688344173,1350,249.8749374687344,,0
795,DIZO,"Wireless Active with ENC, 11.2mm Driver, 23H Playb...",Blue, In the Ear,3.9,233,1499,2499,40% off,23,False,True,False,40.01600640256102,1000,156.06242496998797,,1
796,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,3.9,67,546,1999,72% off,24,False,False,False,72.68634317158579,1453,283.4767383691846,,0
797,byer,"Scrapper Ultra Gaming TWS with 18 Hrs Battery ,50m...",Black, True Wireless,3.6,249,826,4449,81% off,18,False,False,False,81.4340301191279,3623,293.16250842886046,,0
798,UPOZA,"Earbuds A520 TWS with 13mm HQ Drivers, Touch Cont...",Blue, True Wireless,3.7,3128,999,7999,87% off,,False,False,False,87.51093886735842,7000,323.79047380922617,,0
799,DigiClues,Earbud BTH F9 Earbuds/TWs/buds 5.1 Earbuds wi...,Black, True Wireless,4.0,29975,749,7999,90% off,,False,False,False,90.63632954119265,7250,362.5453181647706,,0
800,Aroma,NB137 Nexon 16 Hours* Playtime Deep Bass True Wir...,White  Silver, True Wireless,4.0,12482,499,1499,66% off,16,False,False,False,66.711140760507,1000,266.844563042028,,0
801,boAt,"Airdopes 115 with ENx & Beast Mode, upto 24 Hrs Pl...",White Siberia, True Wireless,4.0,11,1599,2990,46% off,24,False,False,False,46.52173913043478,1391,186.08695652173913,,0
802,Wings,"X-Fire with 25 Hrs playtime Bluetooth5.3, 50ms lo...",Black, True Wireless,4.2,308,1599,1999,80% off,25,False,False,False,20.01000500250125,400,84.04202101050525,,0
803,ElectroMania,i12 tws earpods Bluetooth Headset Bluetoot...,White, In the Ear,4.0,1147,399,3999,65% off,,False,False,False,90.0225056264066,3600,360.0900225056264,,0
804,Mivi,"DuoPods K5 TWS Earbuds Metallic Finish, HD calling...",Cobalt Blue, True Wireless,4.1,327645,1399,3499,81% off,,False,False,False,60.017147756501856,2100,246.07030580165758,,0
805,Ucool,Dart 100 Hours Playtime Bluetooth Wireless Neckba...,Black, In the Ear,3.7,6,649,1999,70% off,100,False,False,False,67.53376688344173,1350,249.8749374687344,,0
806,senerathe,BT M 233 Bluetooth Headset,Black, In the Ear,4.0,7076,599,3990,84% off,,False,False,False,84.9874686716792,3391,339.9498746867168,,0
807,Chaebol,Thundar Bass 100Hr Standby Long Battery Life Bl...,Blue, In the Ear,3.6,38,599,2490,55% off,100,False,False,False,75.94377510040161,1891,273.3975903614458,,0
808,boAt,"Airdopes 161 with ASAP Charge, 10mm Drivers and 17...",Pebble Black, True Wireless,3.9,72798,1099,2499,54% off,,False,False,False,56.022408963585434,1400,218.48739495798318,,0
809,Portronics,"Harmonics Y1 with Auto ENC, Upto 40 Hours Pl...",Black, In the Ear,3.8,284,1149,2999,80% off,40,False,True,False,61.68722907635878,1850,234.41147049016337,,1
810,Aroma,"NB119 Love 80 Hours Playtime Fast Charging, Dual ...",Red, In the Ear,4.1,10325,599,1890,48% off,80,True,False,False,68.3068783068783,1291,280.058201058201,,1
811,KDM,G1-BULLET Stereo Sound Wireless Bluetooth Headset,Black, In the Ear,3.9,188519,975,2999,80% off,,False,False,False,67.48916305435145,2024,263.20773591197064,,0
812,HOPPUP,GRAND With Power Bank Function & Upto 75 Hours P...,Black, True Wireless,3.8,4611,599,2499,82% off,75,False,False,False,76.03041216486595,1900,288.9155662264906,,0
813,IZWI,F-255 neckband bluetooth headphone with Fast Charg...,Red, In the Ear,4.0,10964,449,3499,54% off,,True,False,False,87.16776221777651,3050,348.67104887110605,,1
815,Chitransh,M10 Wireless Earbuds Bluetooth Upto 48Hrs Pla...,Black, True Wireless,3.7,8896,505,3850,88% off,48,False,False,False,86.88311688311688,3345,321.46753246753246,,0
816,TECHFIRE,Fire 500v2 Neckband hi-bass Wireless Bluetooth...,Grey, In the Ear,3.7,448,445,2999,56% off,,False,False,False,85.16172057352452,2554,315.0983661220407,,0
817,Noise,"Buds VS304 with 30 Hours Playtime, Instacharge, 1...",Pearl White, True Wireless,3.8,28576,1299,4999,78% off,30,False,False,False,74.01480296059212,3700,281.25625125025005,,0
818,Boult,"Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Grey, True Wireless,3.9,371,1099,1249,64% off,40,False,True,False,12.00960768614892,150,46.83746997598079,,1
819,x,pulse TwsL21 Mini Wireless Bluetooth Headset / Earpho...,Black, In the Ear,3.9,188519,449,1999,72% off,,False,False,False,77.53876938469234,1550,302.4012006003001,,0
820,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,White, True Wireless,3.8,39269,546,3499,74% off,24,False,False,False,84.39554158330952,2953,320.70305801657616,,0
821,Aroma,NB132 Construct 48 Hours PlayTime True Wireless E...,White, True Wireless,3.8,719,899,2999,33% off,48,False,False,False,70.02334111370457,2100,266.0886962320774,,0
822,JBL,"Tune 125BT Flex Neckband with 16 Hour Playtime, Qui...",Blue, In the Ear,4.0,9849,1999,4999,10% off,16,False,False,False,60.01200240048009,3000,240.04800960192037,,0
824,Lenovo,HE18 Bluetooth Headset,Green, In the Ear,3.4,123,1739,2999,42% off,,False,False,False,42.014004668222746,1260,142.84761587195734,,0
825,CIHLEX,C-54 Super Bass Bluetooth Earphones Neckband Hea...,Green, In the Ear,3.6,30,749,1999,62% off,,False,False,False,62.531265632816414,1250,225.1125562781391,,0
826,CIHLEX,CH-045 Classical Bluetooth Neckband Headphone Ea...,Black, In the Ear,3.6,6182,749,1999,62% off,,False,False,False,62.531265632816414,1250,225.1125562781391,,0
827,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,3.9,200,546,1999,72% off,24,False,False,False,72.68634317158579,1453,283.4767383691846,,0
828,SOniLEX,SL-BT-193 (GREEN) Bluetooth Headset,Green, In the Ear,4.2,4028,679,2499,72% off,,False,False,False,72.82913165266106,1820,305.88235294117646,,0
829,Gideon,ZEE-RML ME-1 Bluetooth Headset,Yellow, In the Ear,3.7,8896,399,1499,73% off,,False,False,False,73.3822548365577,1100,271.51434289526355,,0
830,realme,Buds Air 3S with Dual Device Pairing and 30hrs T...,Bass White, In the Ear,3.9,134,2499,4999,50% off,,False,False,False,50.01000200040008,2500,195.0390078015603,,0
831,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,3.7,12546,546,1999,72% off,24,False,False,False,72.68634317158579,1453,268.93946973486743,,0
832,DigiClues,Earbuds M29 Pro with Power-Bank Bluetooth Hea...,Black, True Wireless,3.5,131,781,4999,84% off,,False,False,False,84.37687537507502,4218,295.3190638127626,,0
833,Boult,"Audio XPods Pro with Zen ENC Mic, Mega 13mm Drive...",Black, True Wireless,4.2,308,1099,5999,81% off,,False,True,False,81.68028004667445,4900,343.05717619603274,,1
834,Digiwins,Premium Gaming Series P86 TWS 13mm HD Dynamic ...,Black, True Wireless,4.0,4643,999,7999,87% off,,False,False,False,87.51093886735842,7000,350.0437554694337,,0
835,Mivi,"DuoPods K5 TWS Earbuds Metallic Finish, HD calling...",Cobalt Blue, True Wireless,2.0,2,1399,3999,65% off,,False,False,False,65.01625406351587,2600,130.03250812703175,,0
836,Fome,M10 TWS 2200 mAh Power Bank Charging Box EarBuds W...,Black, True Wireless,4.0,20048,499,2449,79% off,,False,False,False,79.6243364638628,1950,318.4973458554512,,0
837,ORAIMO,"FreePods 3 in Ear TWS Earbuds,36Hrs Playtime ,4-...",White, True Wireless,3.8,3898,1399,4999,72% off,36,False,False,False,72.01440288057611,3600,273.6547309461892,,0
838,Gonsgadapp,5100 Wireless Bluetooth Over-Ear -Black Blue...,Black, In the Ear,4.3,4,299,1299,76% off,,False,False,False,76.98229407236336,1000,331.02386451116246,,0
839,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Blue, In the Ear,3.7,3128,699,1999,65% off,,False,False,False,65.03251625812906,1300,240.62031015507756,,0
840,U&i,Valley 80 Hours Music Time Fast Charging Wireless N...,Black, In the Ear,3.1,43,699,3799,81% off,80,True,False,False,81.60042116346406,3100,252.9613056067386,,1
841,BULLSTORM,Latest Version B11 Neckband Bluetooth Neckban...,Black, In the Ear,3.7,9,399,999,60% off,,False,False,False,60.06006006006006,600,222.22222222222223,,0
842,VIPPO,VBT-675 Gleaming Light 25 Hours Music Playtime 40...,Red, In the Ear,4.1,111172,674,2299,70% off,25,False,False,False,70.68290561113527,1625,289.79991300565456,,0
843,Aroma,NB137 Nexon 16 Hours* Playtime Deep Bass True Wir...,White  Silver, True Wireless,3.9,19951,499,1499,66% off,16,False,False,False,66.711140760507,1000,260.17344896597734,,0
844,Hitage,NBT1949+ Wireless music Sports headset Bluetooth...,Beige, In the Ear,3.7,3128,1099,1999,45% off,,False,False,False,45.02251125562781,900,166.58329164582292,,0
845,GUGGU,OGW_462T HSB-730 Bluetooth for all Smartphones wi...,Black, In the Ear,3.8,705,349,999,65% off,,False,False,False,65.06506506506507,650,247.24724724724726,,0
846,Worricow,40H Playtime 10mm Drivers Crystal-Clear Calls ...,Blue, In the Ear,3.9,72798,429,999,57% off,40,False,False,False,57.05705705705706,570,222.5225225225225,,0
847,Boult,"Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast ...",Black, True Wireless,4.0,9,999,5499,81% off,40,True,False,False,81.83306055646482,4500,327.33224222585926,,1
848,realme,Buds Q2 with Active Noise Cancellation Bluetooth...,Grey, In the Ear,3.9,4974,1499,3499,57% off,,False,False,True,57.15918833952558,2000,222.92083452414974,,1
849,Aroma,NB137 Union Wireless Earbuds Bluetooth Headset,White, True Wireless,3.8,486,783,3999,80% off,,False,False,False,80.42010502625656,3216,305.59639909977494,,0
850,JBL,"Wave Beam TWS, 32Hr Playtime, IP54, Smart Ambient &...",Black, In the Ear,4.0,20048,3999,4999,20% off,32,False,False,False,20.004000800160032,1000,80.01600320064013,,0
851,HOPPUP,GRAND With Power Bank Function & Upto 75 Hours P...,Black, True Wireless,3.6,1461,599,2999,80% off,75,False,False,False,80.02667555851951,2400,288.0960320106703,,0
852,UPOZA,"Earbuds L21 with ASAP Charge, 10mm Drivers and 25...",Black, True Wireless,4.2,308,549,3999,86% off,,False,False,False,86.27156789197299,3450,362.34058514628657,,0
853,Wings,"Phantom 105 Earbuds with Game Mode, ENC, 40 Hours...",Black, True Wireless,3.3,4,1799,3599,50% off,40,False,True,False,50.01389274798556,1800,165.04584606835235,,1
854,PTron,"Bassbuds Verse TWS Earbuds, 40H Playtime, ENC Cal...",Black, In the Ear,4.1,327645,999,4599,78% off,40,False,True,False,78.27788649706457,3600,320.9393346379647,,1
855,Sulfur,Vibration & 45 Hours Backup Elite-2 Wireless Spo...,Black1, True Wireless,4.0,1670,498,2499,80% off,45,False,False,False,80.0720288115246,2001,320.2881152460984,,0
856,GAGANDEEP,Magnet Bluetooth Headset for all Smart phones...,Multicolor, In the Ear,3.9,90,399,1699,76% off,,False,False,False,76.51559741024133,1300,298.4108298999412,,0
857,Portronics,Harmonics Z3 Wireless Stereo Neckband Blueto...,Black, In the Ear,3.7,6379,699,1999,65% off,,False,False,False,65.03251625812906,1300,240.62031015507756,,0
858,PTron,"Bassbuds Joy TWS with 13mm Drivers, Stereo Calls,...",Black, True Wireless,3.9,142,799,2599,69% off,,False,False,False,69.25740669488265,1800,270.1038861100423,,0
859,Portronics,Harmonics X1 Sports Bluetooth Headset,Green, In the Ear,3.7,38,899,1999,55% off,,False,False,False,55.02751375687844,1100,203.60180090045026,,0
860,Fome,M10 TWS Bluetooth 5.1 Headset 9D Stereo Sports Wat...,Black, In the Ear,3.4,229,491,2698,81% off,1,False,False,False,81.80133432171979,2207,278.1245366938473,,0
861,GAGANDEEP,TWS i12 Bluetooth Wireless Earphone Touch Sen...,Multicolor, True Wireless,4.2,14276,499,2999,83% off,,False,False,False,83.36112037345782,2500,350.1167055685229,,0
862,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",White, In the Ear,3.8,4473,1299,4999,74% off,60,False,True,False,74.01480296059212,3700,281.25625125025005,,1
863,truke,"Air Buds+ with Quad Mic ENC & 20 EQ mode, Digital...",Black, True Wireless,3.7,8916,1099,1699,35% off,,False,True,False,35.31489111241907,600,130.66509711595057,,1
864,HOPPUP,MAX Bluetooth Headset,White, True Wireless,3.6,211,699,2099,66% off,,False,False,False,66.69842782277274,1400,240.1143401619819,,0
865,BeastBass,"M10 Earpods/ipod/buds 225Hours Backup, Power ...",Black, True Wireless,4.0,49704,599,3999,85% off,225,False,False,False,85.02125531382846,3400,340.08502125531385,,0
866,Boult,"Audio ProBass EQCharge with ZEN Mode ENC, 32hrs P...",Blue, In the Ear,3.4,166,799,4499,82% off,,False,True,False,82.24049788841965,3700,279.6176928206268,,1
867,PRONOVA,M28 Gaming Earbuds TWS with 300 Hours Palyback ...,Black, True Wireless,4.1,747,699,7999,91% off,300,False,False,False,91.26140767595949,7300,374.1717714714339,,0
869,PTron,Tangent Beats wireless neckband Bluetooth Headset,Black, In the Ear,4.1,111172,1099,5499,81% off,,False,False,False,80.01454809965448,4400,328.0596472085833,,0
870,Boult,"Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast ...",Black, True Wireless,3.2,1828,999,1699,76% off,40,True,False,False,41.20070629782225,700,131.84226015303122,,1
871,GAGANDEEP,Magnet Bluetooth Headset for all Smart phones...,Black, In the Ear,3.6,6182,399,1299,61% off,,False,False,False,69.28406466512702,900,249.4226327944573,,0
872,SYARA,RHB_15K_ Bluetooth Headset for all Smart phones B...,Multicolor, In the Ear,2.2,5,499,1999,72% off,,False,False,False,75.03751875937968,1500,165.08254127063532,,0
873,DRUMSTONE,S530 Smallest Wireless Invisible Mini Bluetoo...,Black, In the Ear,3.4,165,599,1999,62% off,,False,False,False,70.03501750875438,1400,238.11905952976488,,0
874,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,3.6,2289,546,999,50% off,24,False,False,False,45.34534534534534,453,163.24324324324323,,0
875,CIHLEX,CH-45 Classical Bluetooth Neckband Headphone Ear...,Black, In the Ear,3.8,47151,749,7999,91% off,,False,False,False,90.63632954119265,7250,344.41805225653206,,0
876,Buy,Genuine Mini Wireless Earbuds With Microphone (Dual...,White, In the Ear,3.7,3685,499,7999,86% off,,False,False,False,93.76172021502688,7500,346.9183647955995,,0
877,Earboss,M19 Earbuds/TWS/buds 5.1 Earbuds with 280H Play...,Black, True Wireless,4.1,20,649,1999,68% off,280,False,False,False,67.53376688344173,1350,276.88844422211105,,0
878,Boult,"Audio Truebuds with 30H Battery, IPX7 Waterproof,...",Red, True Wireless,3.6,358,1099,3499,74% off,30,False,False,False,68.5910260074307,2400,246.9276936267505,,0
879,Aroma,NB140 Fabulous 24 Hours* Playtime | Deep Bass | M...,White, True Wireless,4.2,14276,638,2599,69% off,24,False,False,False,75.45209696036937,1961,316.8988072335514,,0
880,Portronics,Harmonics Twins S4 Smart TWS Earbuds Bluetoo...,Black, In the Ear,3.7,71,899,4999,74% off,,False,False,False,82.01640328065614,4100,303.4606921384277,,0
881,PTron,"Basspods P81 TWS Earbuds, 32H Playtime, Deep Bass...",White, In the Ear,3.8,593,799,4999,81% off,32,False,False,False,84.01680336067213,4200,319.2638527705541,,0
882,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",Blue, In the Ear,3.7,8896,1299,1999,75% off,60,False,True,False,35.01750875437719,700,129.56478239119562,,1
883,UPOZA,Earbuds M29 Pro ENC Technology Bluetooth Headset,Black, True Wireless,3.8,796,949,1999,75% off,,False,True,False,52.526263131565784,1050,199.59979989994997,,1
884,Kabeer,enterprises L21 Air Buds Mini Truly Wireless Blu...,Black, True Wireless,3.8,47151,497,1999,72% off,,False,False,False,75.1375687843922,1502,285.5227613806903,,0
885,FPX,Magnus 50Hr Playtime with Superior sound Wireless N...,Blue  Black, In the Ear,3.1,43,499,1399,71% off,50,False,False,False,64.33166547533953,900,199.42816297355256,,0
886,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,4.1,327645,546,2499,48% off,24,False,False,False,78.15126050420169,1953,320.4201680672269,,0
887,Lenovo,HE15 Bluetooth Headset,Black, In the Ear,3.9,909,1559,2999,48% off,,False,False,False,48.01600533511171,1440,187.26242080693567,,0
888,SYARA,RHB_15K_ Bluetooth Headset for all Smart phones B...,Multicolor, In the Ear,4.0,20048,499,1299,61% off,,False,False,False,61.585835257890686,800,246.34334103156274,,0
889,Clairbell,TEI_621B_B11 Neck Band Bluetooth Headset Blue...,Black, In the Ear,4.5,53485,389,659,40% off,,False,False,False,40.971168437025796,270,184.37025796661607,,0
890,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Blue, In the Ear,3.8,5418,699,1999,65% off,,False,False,False,65.03251625812906,1300,247.12356178089044,,0
891,Wings,"Phantom 345 with Low Latency 40ms, App Support, 5...",Black, In the Ear,4.1,111172,1799,2999,40% off,,False,True,False,40.01333777925976,1200,164.054684894965,,1
892,APPLE,Airpods Pro with MagSafe Charging Case Bluetooth ...,White, True Wireless,3.3,34,16999,26300,35% off,,False,False,False,35.365019011406844,9301,116.70456273764258,,0
893,Boult,"Audio PowerBuds with Inbuilt Powerbank, 120H Batt...",Blue, True Wireless,4.0,1345614,1299,8999,85% off,120,False,False,False,85.56506278475386,7700,342.26025113901545,,0
894,Boult,"Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast ...",Black, True Wireless,3.4,326,999,5499,81% off,40,True,False,False,81.83306055646482,4500,278.23240589198036,,1
895,NP,SERIES TWS L21 True Wireless Bluetooth Sports Earpho...,Black 6, True Wireless,3.7,147072,499,4299,88% off,,False,False,False,88.39264945336124,3800,327.0528029774366,,0
896,boAt,Airdopes 131 with upto 60 Hours and ASAP Charge Bl...,Crimson Cream, True Wireless,3.9,1438,1199,2990,59% off,60,False,False,False,59.89966555183946,1791,233.6086956521739,,0
897,JVMART,UPGRADED VERSION M10 TWS Wireless Headphones wit...,Black, True Wireless,3.6,95,499,2999,83% off,,False,False,False,83.36112037345782,2500,300.10003334444815,,0
898,Boult,"Audio Gearpods with 32H Playtime, Fast Charging, ...",White, True Wireless,4.2,14276,899,5999,85% off,32,True,False,False,85.01416902817137,5100,357.05950991831975,,1
899,Ucool,Pesto 150 Hours Play AI Noise Cancellation Blueto...,Black, In the Ear,3.7,1299,649,3499,81% off,150,False,False,True,81.45184338382396,2850,301.3718205201487,,1
900,GOVO,"GOKIXX 610 Bluetooth Neckband, 12H Battery, Magnet...",Platinum Black, In the Ear,4.4,310263,1499,3799,60% off,12,False,False,False,60.54224795998947,2300,266.38589102395366,,0
901,webster,Elite-2 Wireless Exta Bass Sports Neckband Vibr...,Black, In the Ear,4.0,20048,499,2499,80% off,,False,False,False,80.03201280512204,2000,320.12805122048815,,0
902,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",Blue, In the Ear,3.7,16321,1299,4999,74% off,60,False,True,False,74.01480296059212,3700,273.8547709541909,,1
903,Ubon,UP BEAT CL-4070 Bluetooth Headset,Blue, In the Ear,4.2,124994,899,2899,68% off,,False,False,False,68.98930665746809,2000,289.755087961366,,0
904,SYARA,LHU_459S_ HP17 Neck band Bluetooth Headset Blueto...,Black, In the Ear,3.7,493,399,799,50% off,,False,False,False,50.06257822277848,400,185.23153942428038,,0
905,OnePlus,Bullets Wireless Z Bluetooth Headset,Black, In the Ear,4.2,54287,2184,2190,65% off,,False,False,False,0.273972602739726,6,1.1506849315068493,,0
906,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Black, In the Ear,3.8,47151,699,1999,63% off,,False,False,False,65.03251625812906,1300,247.12356178089044,,0
907,ROKAVO,BT22 Classic Bluetooth Neckband With Long Life B...,Black, In the Ear,3.8,4952,729,1999,61% off,,False,False,False,63.53176588294147,1270,241.4207103551776,,0
908,boAt,Airdopes 381 Sunburn Edition with upto 20 Hours Pl...,Techno Purple, In the Ear,4.2,1644667,1899,4990,63% off,20,False,False,False,61.9438877755511,3091,260.1643286573146,,0
909,zevin's,Premium TWS F9 True Wireless Headset with Power...,Black, True Wireless,4.0,114272,899,2490,78% off,,False,False,False,63.89558232931727,1591,255.58232931726909,,0
910,boAt,Rockerz 235 Pro with upto 20 Hours Playback & ASAP...,Ash Grey, In the Ear,4.0,405147,499,2299,88% off,20,False,False,False,78.294910830796,1800,313.179643323184,,0
